id,type,name,name_zh,name_en,latitude,longitude,elevation,prominence,wikipedia,wikidata,description
12468292489,summit_board,,,,22.6490606,121.4796023,232,,,,
12468292490,summit_board,,,,22.6691204,121.4925361,127,,,,
12468292491,summit_board,,,,22.6705909,121.4796892,108,,,,
12468292492,summit_board,,,,22.6478708,121.4824537,256,,,,
12468292493,summit_board,,,,22.6815997,121.5113902,23,,,,
12468292494,summit_board,,,,22.6619763,121.5098516,48,,,,
12468292495,summit_board,,,,22.6631891,121.5123922,31,,,,
12468292496,summit_board,,,,22.6606173,121.5070651,124,,,,
12468292497,summit_board,,,,22.654551,121.5067585,61,,,,
12468292498,summit_board,,,,22.6548156,121.5096677,51,,,,
12468295065,summit_board,,,,22.0631112,121.5709778,,,,,
12468291435,summit_board,(大)金字面山,,,22.9053795,120.5098896,364,,,,
12468292114,summit_board,(小)金字面山,(小)金字面山,Jinzimianshan,22.9039587,120.510796,330,,,Q31621095,
12468294219,summit_board,1029峰,1029峰,1029feng,24.3444681,121.6431695,1029.00,,,,
12468292782,summit_board,1048,1048,1048,24.4188834,121.6427549,,,,,
12468292310,summit_board,1277峰,1277峰,1277feng,23.4270126,120.6723867,1277,,,,
12468292746,summit_board,1535,1535,1535,23.0617259,121.1177373,1535,,,,
12468292574,summit_board,1695,1695,1695,23.2026578,120.9983945,,,,,
12468292193,summit_board,2046,2046,2046,23.8308277,120.9712909,,,,,
12468292236,summit_board,2125峰,2125峰,2125feng,22.7951009,120.9532578,2125,,,,
12468292115,summit_board,2468峰,2468峰,2468feng,24.530636,121.300848,,,,,
12468292527,summit_board,2659,2659,2659,23.4886728,120.8924322,,,,,
12468292302,summit_board,3085峰,3085峰,3085feng,24.1564077,121.2441765,,,,,
12468295315,summit_board,3167峰,3167峰,3167feng,24.3141351,121.1951071,3167,,,,
12468292742,summit_board,373,373,373,23.0305449,121.1498358,188,,,,
12468291739,summit_board,381峰,381峰,381feng,25.1113757,121.8760686,,,,,
12468292413,summit_board,443森補,443森補,443senbu,24.113652,121.1500473,,,,,
12468291718,summit_board,496,496,496,25.1312629,121.4229498,,,,,
12468292668,summit_board,555峰,555峰,555feng,25.1072663,121.8721108,555,,,,
12468291531,summit_board,581峰,,,25.0318956,121.7031706,,,,,
12468292522,summit_board,742,742,742,22.9116235,121.2013839,,,,,
12468292731,summit_board,869,869,869,23.2274005,121.3235349,,,,,
12468292638,summit_board,MZ41,MZ41,Mz41,23.7143521,120.6548343,,,,,
12468294577,summit_board,一場山,一場山,Yichangshan,22.7917642,120.8182619,1403.88,,,Q31602529,
12804267024,summit_board,一尖山,,,23.2500884,120.4966347,815,,,,
12468291899,summit_board,丁子漏山,丁子漏山,Dingziloushan,23.6075467,121.4972971,331.55,,,Q31391419,
12468294973,summit_board,丁火巧山,丁火巧山,Dinghuoqiaoshan,25.1774011,121.6699143,472,,,Q31595682,
12468293776,summit_board,丁蘭山,丁蘭山,Dinglanshan,24.9921714,121.8694031,409.41,,,Q31611423,
12468292325,summit_board,七佳溪山,七佳溪山,Qijiaxishan,22.4686482,120.7226004,,,,,
13141927476,summit_board,七分寮,,,23.3801755,120.5806263,772,,,,
12468292778,summit_board,七分寮山,七分寮山,Qifenliaoshan,25.1458269,121.6449678,,,,Q31622833,
12468294172,summit_board,七塊厝山,七塊厝山,Qikuaicuoshan,22.9471332,121.2009834,610.00,,,,
12468294128,summit_board,七塊山,七塊山,Qikuaishan,24.3162823,120.752446,417.77,,,Q31611172,
12468293467,summit_board,七嶺山,七嶺山,Qilingshan,23.0626011,120.4689095,151.97,,,,
12468292386,summit_board,七斗山,七斗山,Qidoushan,25.1463893,121.8016112,,,,,
12468292562,summit_board,七星山,七星山,Mt. Qixing,25.1706976,121.5534438,1118,,,,小百岳認證 #002 七星山
12468292385,summit_board,七星山北峰,七星山北峰,Mt. Qixing North peak,25.1725552,121.5536748,1064.94,,,,
12468292075,summit_board,七星山南峰,七星山南峰,Qixingshannanfeng,25.1688304,121.5519674,1088.45,,,,
12468295043,summit_board,七星山東峰,七星山東峰,Mt. Qixing East Peak,25.1694784,121.555575,1105.74,,,Q31623115,
12468292752,summit_board,七星嶺,七星嶺,Qixingling,24.6038354,121.8534287,229,,,,
12468293507,summit_board,七股山,七股山,Qigushan,23.9563057,120.7248352,321.00,,,,
12468295344,summit_board,七股山,七股山,Mt. Qigu,25.1717767,121.5656867,889.77,,,Q31622393,
12468294754,summit_board,七腳川山,七腳川山,Qijiaochuanshan,24.0296109,121.4937514,2311.98,,,Q31606059,
12468292551,summit_board,七里香山,七里香山,Qilixiangshan,24.6164075,120.8885351,,,,,
12638259722,summit_board,三仙台,,,23.1251011,121.4163832,7,,,,
12468293304,summit_board,三仙嶺,三仙嶺,Sanxianling,23.5640677,120.6888775,1080.00,,,Q31609538,
12468293266,summit_board,三份山,三份山,Sanfenshan,24.5200238,120.9278199,550.00,,,,
12468295127,summit_board,三來稜山,三來稜山,Sanlailengshan,23.9031903,121.1049846,2407,,,Q31598135,
12468293566,summit_board,三分二山,三分二山,Sanfenershan,24.940661,121.8416636,522.02,,,,
12468292878,summit_board,三分山,三分山,Sanfenshan,25.0029631,121.3311308,,,,,
12468293539,summit_board,三十二分山,三十二分山,Sanshierfenshan,24.3570777,120.7958941,554.03,,,,
12468293437,summit_board,三十六崙山,三十六崙山,Sanshiliulunshan,23.0428154,120.367046,99.96,,,,
12468295349,summit_board,三叉山,三叉山,Sanchashan,23.2971666,121.028609,3496,,zh:三叉山,Q10865460,
12487688420,summit_board,三叉峰,,,25.0005911,121.9752724,435,,,,
12468292130,summit_board,三叉崙山,三叉崙山,Sanchalunshan,23.6580046,120.7765526,1820,,,,
12468293150,summit_board,三台山,三台山,Santaishan,22.024043,120.7720089,531.00,,,,
12468294018,summit_board,三台山,三台山,Santaishan,22.0205107,120.7712536,433.59,,,,
12468294571,summit_board,三地山,三地山,Sandishan,22.7425395,120.6623697,1052.74,,,Q31598072,
12468293183,summit_board,三地山南峰,三地山南峰,Sandishannanfeng,22.7296305,120.6613552,758.00,,,,
12468293167,summit_board,三地山西南峰,三地山西南峰,Sandishanxinanfeng,22.7295644,120.6439379,379.12,,,,
12468293759,summit_board,三城,三城,Sancheng,24.9478347,121.4890863,102.49,,,,
12468292857,summit_board,三塔峰,三塔峰,Santafeng,22.6337096,120.7642498,2765,,,,
12468292555,summit_board,三字坑山,,,24.5894744,120.9368926,,,,,
12468294975,summit_board,三尖山,三尖山,Sanjianshan,24.590165,120.9374944,418.22,,,Q31616968,
12804267025,summit_board,三尖山,,,23.2439313,120.4941548,814,,,,
12468293226,summit_board,三尖山東北峰,三尖山東北峰,Sanjianshandongbeifeng,24.5940636,120.940446,340.00,,,,
12468293232,summit_board,三層山,三層山,Sancengshan,24.8620691,121.3098744,310.00,,,,
12468293436,summit_board,三崁山,三崁山,Sankanshan,23.0445885,120.3894807,139.27,,,,
12468295061,summit_board,三崁山,三崁山,Sankanshan,23.0439903,120.387279,140,,,,
12468293988,summit_board,三方向山,三方向山,Sanfangxiangshan,24.9634871,121.8613617,619.66,,,Q31598174,
12468295014,summit_board,三星山,三星山,Sanxingshan,24.5092221,121.5639466,2351.89,,,,小百岳認證 #085 三星山
12468294195,summit_board,三望山,三望山,Sanwangshan,23.6469826,121.5086625,741.05,,,,
12468294615,summit_board,三榮山,三榮山,Sanrongshan,24.4570173,121.179793,2869.40,,,Q31598148,
12468295257,summit_board,三汀山,三汀山,Santingshan,24.1390332,120.7525824,480,,,,小百岳認證 #043 三汀山
12468294656,summit_board,三池山,三池山,Sanchishan,24.2835893,121.4513894,2919.08,,,Q31598216,
12468292158,summit_board,三湖山,三湖山,Sanhushan,24.5417369,120.902455,,,,Q31616917,
12468292000,summit_board,三爪子坑山,三爪子坑山,Sanzhuazikengshan,25.0852697,121.8130729,536.28,,,Q31598366,
12468293653,summit_board,三爺坑山,三爺坑山,Sanyekengshan,24.7435455,121.1121461,282.18,,,,
12468293072,summit_board,三玄宮山,三玄宮山,Sanxuangongshan,24.964631,121.5911383,476.45,,,,
12468293413,summit_board,三界埔山,三界埔山,Sanjiepushan,23.4252524,120.4875998,118.20,,,,
12468293811,summit_board,三界山,三界山,Sanjieshan,25.1548839,121.6776193,361.56,,,Q31622820,
13319330933,summit_board,三界山,三界山,Sanjieshan,25.1548505,121.6776609,361.56,,,Q31622820,
12468293823,summit_board,三疊山,三疊山,Sandieshan,25.0913014,121.729205,142.36,,,Q31392414,
12482235422,summit_board,三疊山北峰,,,25.0975233,121.729831,115,,,,
12480568450,summit_board,三疊山南峰,,,25.0906987,121.7283889,151,,,,
12468291697,summit_board,三福山,三福山,Sanfushan,25.0076819,121.4046423,233,,,,
12468291942,summit_board,三等三角點 403,,,23.4772109,120.5116714,207.651,,,,
12468294871,summit_board,三等三角點 4137;大桶山,大桶山,Datongshan,24.8762712,121.5630117,916.794;916,,,Q31595958,
12468291943,summit_board,三等三角點 416;牛山,牛山,Niushan,23.2837868,120.4158642,212.175;212,,,Q31391523,
12468291958,summit_board,三等三角點 59;新港頭莊,,,24.6037654,120.8455402,111.434;111,,,,
12468295046,summit_board,三粒半,三粒半,Sanliban,24.9444924,121.4517678,369,,,,
12805988390,summit_board,三縣界山,,,23.2245859,120.6535603,957,,,,
12468294971,summit_board,三腳南山,三腳南山,Sanjiaonanshan,23.2406261,120.592441,1187.20,,,,小百岳認證 #065 三腳南山
12468292335,summit_board,三腳南山南峰,三腳南山南峰,Sanjiaonanshannanfeng,23.2340286,120.5902155,1191,,,,
12468293914,summit_board,三腳木山,三腳木山,Sanjiaomushan,25.0196634,121.6161013,324.68,,,Q31622303,
12468293080,summit_board,三腳木山西峰,三腳木山西峰,Sanjiaomushanxifeng,25.0194911,121.6078894,295.00,,,,
12468291613,summit_board,三補公山,三補公山,Sanbugongshan,24.1317503,120.5660975,102,,,,
12468295048,summit_board,三見山,三見山,Sanjianshan,23.1667644,120.3998826,165,,,Q31392527,
12468292276,summit_board,三角埔頂山,三角埔頂山,Sanjiaopudingshan,25.005551,121.4004945,285,,,,
12468293862,summit_board,三角尖,三角尖,Sanjiaojian,25.0720414,121.7931181,525.32,,,Q31617551,
12468294122,summit_board,三角山,三角山,Sanjiaoshan,24.4207005,120.7861819,567.14,,,Q31598254,
12468293275,summit_board,三角山北峰,三角山北峰,Sanjiaoshanbeifeng,24.4364746,120.7898219,560.00,,,,
12468295178,summit_board,三角峰,三角峰,Sanjiaofeng,24.0975905,121.1918375,2376,,,Q31598317,
12468294364,summit_board,三角崙山,三角崙山,Sanjiaolunshan,23.9727285,120.8905359,590.00,,,Q31618050,
12468295137,summit_board,三角崙山,三角崙山,Sanjiaolunshan,24.8592141,121.729689,1028,,,,小百岳認證 #083 三角崙山
12468295136,summit_board,三角崙山東南峰,三角崙山東南峰,Sanjiaolunshandongnanfeng,24.8571836,121.7317068,997,,,,
12468293498,summit_board,三角嶺,三角嶺,Sanjiaoling,24.0463104,120.9537113,931.93,,,Q31598304,
12468293809,summit_board,三角嶺頭山,三角嶺頭山,Sanjiaolingtoushan,25.1447096,121.7159257,157.46,,,Q31392432,
12468293241,summit_board,三角洲嶺,三角洲嶺,Sanjiaozhouling,25.1142523,121.7325438,129,,,,
12468292362,summit_board,三角洲嶺北峰,三角洲嶺北峰,Sanjiaozhoulingbeifeng,25.1159295,121.7329179,126,,,,
12468291749,summit_board,三角湖山,三角湖山,Sanjiaohushan,24.5870851,121.0399971,850.00,,,,
12468294807,summit_board,三角錐山,三角錐山,Sanjiaozhuishan,24.209563,121.5909821,2607.26,,,Q31598330,
12468291537,summit_board,三貂嶺山,三貂嶺山,Sandiaolingshan,25.0805843,121.8406536,528,,,Q31617509,
12468292007,summit_board,三貢嶺山,三貢嶺山,Sangonglingshan,24.9949707,121.639653,441.16,,,Q31615865,
12468293911,summit_board,三重埔山,三重埔山,Sanchongpushan,25.0496936,121.6019465,64.83,,,,
12468293424,summit_board,三重溪山,三重溪山,Sanchongxishan,23.3112283,120.4455869,150.68,,,,
12468294984,summit_board,三針後山,三針後山,Sanzhenhoushan,24.7371631,121.6456498,814.97,,,Q31598341,
12468295181,summit_board,三錐山,三錐山,Sanzhuishan,24.1854771,121.1472103,2570,,,Q31598201,
12468294998,summit_board,三間屋山,三間屋山,Sanjianwushan,23.3705353,121.4299646,1333.86,,,Q31598241,
12487688418,summit_board,上內平林山,,,25.0121863,121.7825095,532,,,,
12468293633,summit_board,上南片山,上南片山,Shangnanpianshan,24.7890451,121.1582839,295.77,,,Q31391852,
12468293029,summit_board,上台,上台,Shangtai,23.9526,121.1184667,1338,,,,
12819781067,summit_board,上四社寮山,,,23.1045364,120.581038,675,,,,
12468293399,summit_board,上坑山,上坑山,Shangkengshan,22.8878443,120.5820099,126.40,,,Q31392327,
12468294433,summit_board,上坪山,上坪山,Shangpingshan,24.6529021,121.1170574,610.00,,,,
12468293265,summit_board,上大窩山,上大窩山,Shangdawoshan,24.5443004,120.9446263,768.00,,,,
12468294438,summit_board,上宇內山,上宇內山,Shangyuneishan,24.7817255,121.4105108,900.00,,,,
12468294602,summit_board,上島山,上島山,Shangdaoshan,24.4601232,120.9845975,1438.07,,,Q31607154,
12468294068,summit_board,上平山,上平山,Shangpingshan,22.568507,120.3963822,97.83,,,,
12468293203,summit_board,上後山,上後山,Shanghoushan,23.0806029,120.6050097,423.71,,,,
12468294131,summit_board,上果作園山,上果作園山,Shangguozuoyuanshan,24.6314166,120.9035608,153.16,,,Q31392164,
12468293382,summit_board,上楓港山,上楓港山,Shangfenggangshan,22.2210152,120.6800419,130.04,,,,
12468293328,summit_board,上湖山,上湖山,Shanghushan,24.3709388,120.8925045,717.00,,,,
12468294246,summit_board,上牡丹東山,上牡丹東山,Shangmudandongshan,22.1844914,120.8595556,330.00,,,,
12774459713,summit_board,上瓦硐,,,23.6552334,119.5923435,32,,,,
12468291472,summit_board,上種瓜坑山,,,23.9607438,120.8848995,590,,,,
12468291753,summit_board,上谷關山,上谷關山,Shangguguanshan,24.207685,121.015178,898,,,,
12468291754,summit_board,上谷關山北峰,上谷關山北峰,Shangguguanshanbeifeng,24.208889,121.014829,914,,,,
12468291797,summit_board,上谷關山南南峰,上谷關山南南峰,Shangguguanshannannanfeng,24.204904,121.016272,978,,,,
12468291806,summit_board,上谷關山南峰,上谷關山南峰,Shangguguanshannanfeng,24.206132,121.015858,915,,,,
11109942798,summit_board,上野山,,,24.7124131,121.2611499,1062,,,,
12468293148,summit_board,下七股山,下七股山,Mt. Xiaqigu,25.1874621,121.5776445,462.79,,,Q31622119,
12468293369,summit_board,下中寮山,下中寮山,Xiazhongliaoshan,22.8090555,120.4375216,168.38,,,,
12468293861,summit_board,下內平林山,下內平林山,Xianeipinglinshan,25.018147,121.784841,504.40,,,Q31617586,
12468293701,summit_board,下北高山,下北高山,Xiabeigaoshan,24.734647,120.9508601,72.78,,,,
12468292072,summit_board,下員坑山,下員坑山,Xiayuankengshan,25.2861855,121.5109208,31.35,,,,
12468293689,summit_board,下員山,下員山,Xiayuanshan,24.7734091,121.0357329,139.05,,,,
12468293719,summit_board,下坪頂埔,下坪頂埔,Xiapingdingpu,24.8641911,121.0397664,143.58,,,,
12468291982,summit_board,下安通山,下安通山,Xiaantongshan,23.2839711,121.3314119,313.99,,,,
12468292252,summit_board,下林坪山,下林坪山,Xialinpingshan,24.6300401,120.9496211,198.01,,,,
12468291523,summit_board,下橫坑山,下橫坑山,,24.7652024,121.1376631,470,,,Q31608889,
12468294249,summit_board,下牡丹池山,下牡丹池山,Xiamudanchishan,22.1515783,120.825132,450.00,,,,
12468291461,summit_board,下猴洞山,,,24.0444235,120.9594009,876,,,,
12468291703,summit_board,下盆山,下盆山,Xiapenshan,24.8071483,121.4914275,,,,,
12468293744,summit_board,下社庄,下社庄,Xiashezhuang,25.0712398,121.3120613,191.46,,,,
12468293156,summit_board,下虎頭山,下虎頭山,Xiahutoushan,22.0340311,120.7476817,111.85,,,,
12468293186,summit_board,下達洼蘭山,下達洼蘭山,Xiadawalanshan,22.7962041,120.7056052,876.00,,,,
12468294070,summit_board,下里龍山,下里龍山,Xialilongshan,22.1691594,120.7199249,723.65,,,,
12468291929,summit_board,下銅山,下銅山,Xiatongshan,24.5016348,121.685273,1828.37,,,Q31603258,
12468291908,summit_board,下阿玉山,下阿玉山,Xiaayushan,24.8333039,121.5983323,1089.42,,,Q31603505,
12468294143,summit_board,下香蘭山,下香蘭山,Xiaxianglanshan,22.5883929,120.9884905,190.00,,,,
12468294512,summit_board,世場山,世場山,Shichangshan,23.1612571,120.9246832,2867.16,,,,
12468294589,summit_board,中之山,中之山,Zhongzhishan,22.6779184,120.9169008,1105.51,,,Q31613638,
12468293217,summit_board,中和下山,中和下山,Zhonghexiashan,24.1584531,120.8391193,710.00,,,,
12468291532,summit_board,中坑山,,,24.9791629,121.3817429,256,,,,
12468293634,summit_board,中坑山,中坑山,Zhongkengshan,24.7819631,121.1344017,224.84,,,,
12468293904,summit_board,中坑山,中坑山,Zhongkengshan,24.9899483,121.4860836,49.26,,,,
12468294111,summit_board,中坑山,中坑山,Zhongkengshan,23.5823556,120.5197148,163.94,,,Q31391897,
12468294285,summit_board,中坑山,中坑山,Zhongkengshan,23.2180832,120.4581583,219.31,,,,
12468295138,summit_board,中坑山,中坑山,Zhongkengshan,24.7665285,121.1189645,462,,,,小百岳認證 #027 中坑山
12468292699,summit_board,中坑東山,中坑東山,Zhongkengdongshan,24.9945464,121.7957911,506,,,,
12468291594,summit_board,中坑西山,中坑西山,Zhongkengxishan,24.9963524,121.7830227,461,,,,
12468292823,summit_board,中坡山,中坡山,Zhongposhan,25.0351788,121.5895166,110,,,,
12468293278,summit_board,中城山,中城山,Zhongchengshan,24.7484027,121.1774519,280.00,,,,
12468291733,summit_board,中埔山,中埔山,zhongpu mountain,25.1002799,121.6888913,170,,,,
12468292875,summit_board,中埔山,中埔山,Zhongpushan,25.0117344,121.5552371,137.55,,,Q31392344,
12468291732,summit_board,中埔山東峰,中埔山東峰,Zhongpu east peak,25.1016034,121.691293,165,,,,
12468292090,summit_board,中埔山東峰,中埔山東峰,Zhongpushandongfeng,25.0121522,121.5564811,137.00,,,,
12468295340,summit_board,中央尖,中央尖,Zhongyang Peak,25.0143103,121.7393939,568,,,Q31622975,
12468295237,summit_board,中央尖山,中央尖山,Zhongyang Jianshan,24.3102143,121.4162213,3705,,,Q5061754,
12819781065,summit_board,中央尖山,,,23.1271714,120.5904222,769,,,,
12468292217,summit_board,中央尖山東峰,中央尖山東峰,Zhongyangjianshandongfeng,24.3081659,121.4236105,3580,,,Q31608567,
12468292216,summit_board,中央尖山西峰,中央尖山西峰,Zhongyangjianshanxifeng,24.3087275,121.4045108,3417,,,Q31608494,
12468293370,summit_board,中寮,中寮,Zhongliao,22.8072674,120.4206063,322.05,,,Q31612997,
12468291658,summit_board,中寮山,中寮山,Zhongliaoshan,22.8299798,120.4324454,,,,Q31597642,
12468294918,summit_board,中山,中山,Zhongshan,24.4459997,121.1506686,2631.70,,,Q31604590,
12468292917,summit_board,中島田山,中島田山,Zhongdaotianshan,24.6468179,121.2438116,1815,,,,
12468293546,summit_board,中嵙山,中嵙山,Zhongkeshan,24.249168,120.8562209,534.27,,,,
12468292927,summit_board,中嶺山,中嶺山,Zhonglingshan,24.7170667,121.5772333,1059,,,,
12497979608,summit_board,中嶺山,,,24.938973,121.5999475,626,,,,
12468292612,summit_board,中心山,中心山,Zhongxinshan,23.9450466,120.8073818,630,,,Q31604667,
12468293448,summit_board,中心崙山,中心崙山,Zhongxinlunshan,22.9819557,120.4669548,149.44,,,Q31392027,
12468293851,summit_board,中心崙山,中心崙山,Zhongxinlunshan,24.9465641,121.7888703,613.59,,,,
12468293896,summit_board,中正山,中正山,Mt. Zhongzheng,25.1578021,121.5159008,646.43,,,Q31622044,
12468293870,summit_board,中窯尖,中窯尖,Zhongyaojian,25.0537917,121.7477646,605.05,,,Q31622595,
13319330931,summit_board,中窯尖,中窯尖,Zhongyaojian,25.0537848,121.7477846,605.05,,,Q31622595,
12468291605,summit_board,中阿冷,中阿冷,Zhongaleng,24.1278019,120.9495333,1421,,,,
12468292972,summit_board,中阿玉山,中阿玉山,Zhongayushan,24.8111731,121.6211833,,,,Q31604679,
12468295225,summit_board,中雪山,中雪山,Mt. Zhongxue,24.3364823,121.0780667,3173,,zh:中雪山,Q10876827,
12468292266,summit_board,串空湖山,串空湖山,Chuankonghushan,24.9963374,121.6681202,351.00,,,,
12468294005,summit_board,丸山,丸山,Wanshan,24.6409272,121.7617931,57.94,,,,
12468294371,summit_board,丹大山,丹大山,Dandashan,23.6004081,121.2135381,3325.00,,zh:丹大山,Q10877283,
12468292338,summit_board,丹大山東峰,丹大山東峰,Dandashandongfeng,23.6027585,121.2241674,3145,,,Q31623394,
12468293471,summit_board,丹目座山,丹目座山,Danmuzuoshan,23.0921839,120.4453524,115.19,,,,
12468293790,summit_board,丹裡山,丹裡山,Danlishan,25.0559103,121.907277,74,,,,
12468292192,summit_board,丹錐山,丹錐山,Danzhuishan,24.1512573,121.5885685,1749,,,Q31596389,
12468291813,summit_board,丹鳳山,丹鳳山,Danfengshan,25.1318893,121.5082019,118,,,,
12468291938,summit_board,久久巢山,久久巢山,Jiujiuchaoshan,23.8743002,121.0570431,1383.16,,,,
12468294910,summit_board,久保山,久保山,Jiubaoshan,22.4920216,120.6878378,1506.41,,,Q31605093,
12468293191,summit_board,久保山南峰,久保山南峰,Jiubaoshannanfeng,22.4824285,120.6800905,1329.00,,,,
12468291777,summit_board,久集山,久集山,Jiujishan,22.4973938,120.6700095,1129,,,,無基石
12468291620,summit_board,九九峰(最高峰),,,24.0196978,120.7802203,779,,,,
12468295326,summit_board,九五峰,九五峰,Jiuwushan (9-5 Peak),25.0261872,121.5865007,375,,,,
12468294348,summit_board,九仙山西南峰,九仙山西南峰,Jiuxianshanxinanfeng,24.1668043,121.0669505,2940.00,,,,
12468294992,summit_board,九份二山,九份二山,Jiufenershan,23.9345849,120.8416285,1173.63,,,,小百岳認證 #047 九份二山
12468293999,summit_board,九份坑山,九份坑山,Jiufenkengshan,25.0419329,121.8904751,301,,,,
12468293289,summit_board,九個厝山,九個厝山,Jiugecuoshan,22.0505922,120.8185893,183.00,,,,
12468294945,summit_board,九分山,九分山,Jiufenshan,24.6075405,121.5718284,1088.72,,,Q31605134,
12468292269,summit_board,九層坪山,九層坪山,Jiucengpingshan,25.0346742,121.684819,510,,,Q31622845,
12468293438,summit_board,九層嶺,九層嶺,Jiucengling,23.0350676,120.3731884,118.00,,,,
12468294455,summit_board,九層源坑山,九層源坑山,Jiucengyuankengshan,24.9064047,121.7401495,770.00,,,,
12468294013,summit_board,九棚山,九棚山,Jiupengshan,22.0984749,120.8755226,351.68,,,Q31596779,
12468294258,summit_board,九溪山,九溪山,Jiuxishan,23.4071266,120.8795651,2550.00,,,,
12468294867,summit_board,九紀山,九紀山,Jiujishan,24.9179271,121.6080346,402,,,Q31605172,
12468291991,summit_board,九股山,九股山,Jiugushan,24.6097565,121.8221676,169.56,,,Q31391734,
12468293840,summit_board,九股山,九股山,Jiugushan,24.8830409,121.7956371,643.06,,,Q31605121,
12468293877,summit_board,九芎坑山,九芎坑山,Jiuqiongkengshan,24.9866558,121.7116704,596.57,,,,
12468293478,summit_board,九芎坪山,九芎坪山,Jiuqiongpingshan,23.5491474,120.6535797,1038,,,Q31609636,
12468293303,summit_board,九芎林山,九芎林山,Jiuqionglinshan,22.9257362,120.5964972,362.78,,,Q31621081,
12468293854,summit_board,九芎林山,九芎林山,Jiuqionglinshan,24.9196848,121.7177205,725.80,,,,
12468293355,summit_board,九芎根山,九芎根山,Jiuqionggenshan,24.8782708,121.6596637,610.00,,,,
12485960124,summit_board,九茶山,,Jyocharshan,22.9228007,120.5998308,292,,,,
12468292444,summit_board,九華山,九華山,Jiuhuashan,25.1456529,121.7306629,,,,Q31392436,
12468293442,summit_board,九重橋山,九重橋山,Jiuzhongqiaoshan,23.2154657,120.4141801,142.54,,,,
765549198,summit_board,九龍山,九龍山,Nine Dragons Mt.,25.0153754,121.726187,475;490,,,Q31622668,
12803538504,summit_board,九龍山,,,23.3218731,120.5334868,1212,,,Q31620594,
12468291714,summit_board,乳姑山,乳姑山,Rugushan,24.8670309,121.1869448,,,,Q31602419,
12468294334,summit_board,乾峰,乾峰,Qianfeng,24.0294678,120.8180183,310.00,,,,
12468294453,summit_board,乾溝山,乾溝山,Qiangoushan,24.9131138,121.6295687,379.00,,,,
12468293858,summit_board,乾溪山,乾溪山,Qianxishan,24.9798926,121.7388449,669.08,,,Q31615964,
9671321817,summit_board,二凍山,,,23.2895756,120.5164255,660,,,,
12468292866,summit_board,二坪頂山,二坪頂山,Mt. Erping Ding,25.2460325,121.5421929,,,,,
12468292933,summit_board,二子山,二子山,Mt. Erzi,25.1797467,121.5132819,896,,,Q31623037,
12468294750,summit_board,二子山,二子山,Erzishan,23.8789968,121.3296754,2453.79,,,Q31604307,
12468294930,summit_board,二子山,二子山,Erzishan,24.2567959,121.5700075,2565.07,,,Q31604294,
12468294286,summit_board,二寮坑山,二寮坑山,Erliaokengshan,23.2668098,120.6443311,491.12,,,,
12468293670,summit_board,二寮岡頂山,二寮岡頂山,Erliaogangdingshan,24.6882738,121.0655039,234.17,,,Q31392045,
12468292637,summit_board,二尖山,二尖山,Erjianshan,23.8672751,120.8233734,928,,,Q31604362,
12468292946,summit_board,二尖山,二尖山,Erjianshan,23.5840153,120.6186595,1279,,,Q31609512,
12468294100,summit_board,二尖山,二尖山,Erjianshan,23.2477064,120.496441,863,,,Q31604376,
12468293339,summit_board,二層坪山,二層坪山,Ercengpingshan,24.8158989,121.2946214,330.00,,,,
12468295087,summit_board,二嵙山(三等),,,24.1886418,120.8002223,775,,,,
12468292230,summit_board,二延平山,二延平山,Eryanpingshan,23.4256595,120.6529233,1454,,,Q31620144,
12468294376,summit_board,二本松山,二本松山,Erbensongshan,24.3939108,120.9855986,1270.00,,,,
12468292095,summit_board,二格山,二格山,Ergeshan,24.9672358,121.6196361,677.65,,,,小百岳認證 #017 二格山
12468294475,summit_board,二溪山,二溪山,Erxishan,23.3058832,120.7416284,1453.52,,,Q31620119,
12468291522,summit_board,二確山,二確山,,24.7347799,121.1473613,320,,,,
12468292021,summit_board,二等三角點 1088;六甲山,六甲山,Liujiashan,23.225036,120.3673575,87.501;87.50,,,,
12468292398,summit_board,二萬坪山,二萬坪山,Erwanpingshan,23.5027687,120.7877157,2195,,,,阿里山林補36號基石
12468292287,summit_board,二載山,二載山,Erzaishan,24.0410473,120.8233184,818,,,Q31621963,
12468294280,summit_board,二集團山,二集團山,Erjituanshan,23.0584157,120.7257,1510.00,,,,
12468293797,summit_board,二鬮山,二鬮山,Erjiushan,24.9115408,121.3577173,159.71,,,,
12468293287,summit_board,二龍山,二龍山,Erlongshan,24.9200577,121.5541589,352.00,,,,
12468291720,summit_board,五八山,五八山,Wubashan,25.13229,121.4250216,531,,,,八里與五股行政界線海拔最高點。無基點，兩張長椅，一張在五股，一張在八里。
12468293646,summit_board,五分埔山,五分埔山,Wufenpushan,24.8277105,121.0950033,152.85,,,,
12468293780,summit_board,五分寮山,五分寮山,Wufenliaoshan,25.0582898,121.8069766,326.11,,,Q31617635,
12468293666,summit_board,五分寮頂山,五分寮頂山,Wufenliaodingshan,24.667959,121.0646343,409.96,,,,
12468295242,summit_board,五分山,五分山,Wufenshan,25.0709531,121.780662,757,,,,小百岳認證 #010 五分山
12468291638,summit_board,五分山西峰,五分山西峰,Wufenshanxifeng,25.0700479,121.7756647,740,,,,
12468293798,summit_board,五十分山,五十分山,Wushifenshan,24.918186,121.3369369,296.00,,,Q31392265,
